 X		Y		Z		Time[us]
353		-6		33		2.09658
288		44		72		2.1
-71		-47		66		2.10345
258		-4		45		2.10674
-78		73		39		2.11003
-7		66		33		2.11328
-66		92		41		2.11697
77		53		115		2.1203
34		25		124		2.14117
-26		-143		113		2.14439
-114		-97		122		2.14774
124		-124		101		2.15098
-104		-147		90		2.15418
273		-51		83		2.15742
290		-40		53		2.16068
-20		-72		69		2.16393
278		-50		27		2.16722
380		28		31		2.1705
-6		121		52		2.17362
-8		73		37		2.17675
-117		-44		58		2.18004
-7		54		7		2.18328
-8		-38		26		2.18656
-19		20		39		2.19225
271		75		41		2.19547
307		-6		66		2.19872
294		-32		71		2.20204
346		-12		46		2.20527
-16		-68		82		2.20853
-88		-26		37		2.21168
-18		112		38		2.21498
527		126		35		2.21822
-40		62		53		2.22147
-101		103		90		2.22463
-2		115		50		2.22788
-5		-62		74		2.23121
266		-64		61		2.23488
-4		114		88		2.23816
-93		-119		68		2.24164
127		116		91		2.24484
-101		104		84		2.24804
-116		93		115		2.25134
-119		117		89		2.25457
-31		-88		78		2.26065
-55		-58		72		2.26383
33		-111		109		2.26705
-119		-113		97		2.27029
-99		93		110		2.27346
-29		-111		111		2.27684
-27		-103		111		2.28011
373		51		114		2.28333
-58		-61		125		2.28675
69		-111		96		2.28996
-126		-107		125		2.29326
-114		-52		59		2.29643
-140		-93		76		2.29965
16		53		71		2.3028
60		-76		31		2.30609
-8		-19		93		2.30943
-62		91		84		2.31272
100		29		71		2.31647
-22		20		70		2.31964
76		40		39		2.32282
-121		-128		62		2.32606
-37		30		92		2.32933
63		-19		105		2.33259
-16		-2		57		2.33978
-4		47		71		2.34301
93		71		100		2.3464
-8		-29		80		2.34957
47		117		75		2.35358
-4		78		102		2.36089
-130		56		93		2.36432
-111		38		103		2.3676
-3		-110		91		2.3709
-53		-95		121		2.37408
-24		52		89		2.37726
-246		97		69		2.38044
40		-25		86		2.38376
-86		40		124		2.38703
-219		-91		-98		2.39037
-24		84		95		2.39365
-71		47		119		2.39688
-22		-47		112		2.40003
77		-19		121		2.40315
92		43		-124		2.40637
120		32		-120		2.4098
-81		4		54		2.41303
340		-115		-245		2.42048
338		-106		10		2.42372
-66		-79		18		2.42697
314		319		32		2.43019
325		-5		44		2.43343
-23		259		15		2.43695
-34		262		30		2.44021
-211		-63		52		2.44344
-91		100		60		2.44666
13		38		79		2.45
112		72		92		2.45316
-8		-126		102		2.45643
-79		61		93		2.4596
-2		-16		118		2.46297
-90		-2		-104		2.46621
-165		-68		-86		2.47003
60		3		113		2.47331
